link,date,time,log start,p1 start,lift 1 start,erratic energy 1,pylon flip 1 start,pylon flip 1 end,lift 1 end,p2 start,lift 2 start,erratic energy 2,pylon flip 2 start,pylon flip 2 end,lift 2 end,p3 start,40% time,charge north,erratic energy 3,cc_before_40%,hp after charge 1,hp after charge 2,hp after knockback 1,hp after knockback 2,erratic energy 4,erratic energy 5
https://dps.report/mUzR-20240204-201532_qpeer,2024.02.04,20:15:32,4401595,4404143,4431916,5.56,4434896,4437501,4436908,4439671,4462629,8.41,4463228,4465822,4467620,4468773,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/7RI8-20240204-201738_qpeer,2024.02.04,20:17:38,4520485,4522153,4550024,5.26,4553022,4555635,4555012,4557792,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Vy9x-20240204-203441_qpeer,2024.02.04,20:34:41,5476718,5478404,5506136,5.58,5509127,5511736,5511127,5513738,5536255,7.81,5539254,5541851,5541256,5544975,5569490,5570854,7.89,True,35.57,28.03,31.82,24.44,8.16,7.95
https://dps.report/VSvj-20240204-204119_qpeer,2024.02.04,20:41:19,5874441,5877069,5905167,5.54,5908161,5910772,5910157,5912884,5934927,7.93,5937922,5940536,5939922,5946892,5970993,5972476,8.94,True,35.2,27.41,30.4,nan,8.14,nan
https://dps.report/FWRy-20240204-204330_qpeer,2024.02.04,20:43:30,6083768,6085566,6113458,5.23,6116445,6119048,6118437,6124286,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/MFks-20240204-204629_qpeer,2024.02.04,20:46:29,6184242,6185940,6214216,5.51,6217193,6219801,6219204,6222580,6243759,8.18,6246754,6249374,6248770,6251278,6273290,6274841,9.01,True,36.26,27.44,31.27,23.39,8.16,7.96
https://dps.report/sLGJ-20240204-204919_qpeer,2024.02.04,20:49:19,6387448,6389162,6416649,5.48,6419632,6422246,6421643,6424264,6445520,8.32,6448526,6451112,6450516,6454441,6475695,6476967,9.56,False,37.37,nan,35.05,nan,9.11,nan
https://dps.report/ziSg-20240204-205256_qpeer,2024.02.04,20:52:56,6567042,6568852,6596259,5.56,6596262,6598841,6601233,6603369,6626896,7.7,6626899,6629490,6631883,6638557,6665193,6669478,9.15,False,33.99,26.86,30.11,nan,7.94,nan
https://dps.report/VxuB-20240204-205614_qpeer,2024.02.04,20:56:14,6764762,6766241,6795052,5.52,6798067,6800648,6800081,6803836,6825059,8.13,6828024,6830627,6830039,6833263,6856088,6860680,9.17,False,32.92,23.59,27.99,21.19,7.95,7.65
https://dps.report/I8IR-20240204-205947_qpeer,2024.02.04,20:59:47,6977604,6979081,7007219,5.51,7010195,7012789,7012187,7014919,7036204,8.07,7039182,7041793,7041198,7045071,7067391,7068814,9.17,True,35.55,28.12,30.68,nan,8.16,nan
https://dps.report/d4sd-20240204-210318_qpeer,2024.02.04,21:03:18,7239717,7241045,7269558,5.59,7272548,7275135,7274543,7277283,7299154,8.13,7302153,7304748,7304159,7307023,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/q5Fu-20240204-210554_qpeer,2024.02.04,21:05:54,7393436,7395157,7424233,5.55,7427224,7429833,7429224,7431839,7452856,8.33,7455859,7458455,7457868,7460795,7483591,7487833,9.52,False,nan,nan,nan,nan,nan,nan
https://dps.report/uDLa-20240204-210908_qpeer,2024.02.04,21:09:08,7541784,7543467,7571071,5.58,7571073,7573650,7576074,7581633,7603558,8.12,7606540,7609151,7608540,7614598,7635689,7637383,9.13,False,35.17,24.73,29.58,22.38,7.8,7.65
https://dps.report/sVXo-20240204-211247_qpeer,2024.02.04,21:12:47,7768933,7770420,7797921,5.57,7797923,7800499,7802906,7804942,7826929,8.33,7829907,7832505,7831894,7838055,7858998,7860471,9.58,False,36.15,27.93,32.45,25.49,9.1,7.09
https://dps.report/4cX1-20240204-211507_qpeer,2024.02.04,21:15:07,7982369,7984870,8012987,5.25,8015984,8018580,8017969,8020504,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/rHfP-20240204-211706_qpeer,2024.02.04,21:17:06,8092378,8094586,8121940,5.63,8124925,8127539,8126944,8129539,8150768,8.1,8153774,8156379,8155763,8162711,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/TCqD-20240204-211903_qpeer,2024.02.04,21:19:03,8206214,8208186,8236266,5.57,8236268,8238844,8241258,8243539,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/F0S2-20240204-211946_qpeer,2024.02.04,21:19:46,8303846,8306710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/0Nz2-20240204-212136_qpeer,2024.02.04,21:21:36,8368117,8369854,8397669,5.5,8400644,8403256,8402655,8405368,8427650,7.88,8430644,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/iJkv-20240204-212447_qpeer,2024.02.04,21:24:47,8487445,8489698,8517426,5.53,8517427,8520020,8522410,8525143,8546799,8.16,8549761,8552387,8551775,8557742,8580196,8581107,8.97,False,35.9,28.32,33.88,25.44,10.0,7.96
https://dps.report/0dmw-20240204-212804_qpeer,2024.02.04,21:28:04,8696170,8697868,8725699,5.52,8728691,8731289,8730694,8733580,8755685,7.34,8758698,8761304,8760680,8763484,8785892,8787019,9.71,False,35.97,28.55,34.68,27.29,10.0,7.3
https://dps.report/HQz2-20240204-213355_qpeer,2024.02.04,21:33:55,9121534,9124887,9154645,4.46,9155450,9158052,9159643,9170614,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/CS2M-20240204-213523_qpeer,2024.02.04,21:35:23,9215610,9219404,9249335,4.47,9250166,9252748,9254319,9259615,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/5Upk-20240204-213654_qpeer,2024.02.04,21:36:54,9299093,9302155,9333642,4.08,9336626,9339226,9338635,9351267,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/bUrI-20240210-193528_qpeer,2024.02.10,19:35:28,39891756,39895516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/VZnq-20240210-193732_qpeer,2024.02.10,19:37:32,39952957,39954715,39982957,5.5,39985950,39988540,39987950,39993147,40015791,7.83,40018790,40021380,40020784,40024230,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/x7DG-20240210-194030_qpeer,2024.02.10,19:40:30,40103746,40105989,40134542,5.4,40137544,40140140,40139541,40142262,40164581,7.42,40167584,40170180,40169574,40176704,40199844,40201134,9.13,True,35.98,nan,33.98,nan,7.59,nan
https://dps.report/dxlA-20240210-194345_qpeer,2024.02.10,19:43:45,40280098,40282068,40310379,5.48,40313382,40315978,40315378,40317978,40340384,7.13,40341292,40343888,40345374,40348541,40371646,40375976,9.19,False,33.56,26.47,29.97,24.82,7.71,7.95
https://dps.report/3mzE-20240210-194830_qpeer,2024.02.10,19:48:30,40581734,40583660,40611644,5.47,40614646,40617253,40616647,40619372,40640766,7.99,40643758,40646374,40645770,40649090,40671145,40672497,9.62,True,36.15,27.47,31.46,nan,8.1,nan
https://dps.report/DdWL-20240210-195045_qpeer,2024.02.10,19:50:45,40770447,40771767,40799960,5.27,40802959,40805560,40804959,40808174,40832046,6.89,40832047,40834638,40836718,40839909,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/JLOF-20240210-195346_qpeer,2024.02.10,19:53:46,40894358,40896493,40924125,5.52,40927117,40929724,40929118,40931921,40953720,8.12,40956714,40959312,40958712,40964317,40985945,40987321,9.18,True,35.51,27.52,30.23,nan,8.13,nan
https://dps.report/ve9t-20240210-195656_qpeer,2024.02.10,19:56:56,41111921,41113925,41143314,4.9,41146304,41148912,41148306,41150929,41175160,7.32,41175161,41177749,41180152,41183075,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/DIYV-20240210-200059_qpeer,2024.02.10,20:00:59,41319072,41321595,41349954,5.48,41352946,41355545,41354950,41357635,41379945,7.99,41382942,41385545,41384944,41389823,41411245,41412420,9.4,False,35.28,25.56,29.75,23.81,7.89,7.07
https://dps.report/MmYS-20240210-200320_qpeer,2024.02.10,20:03:20,41522938,41524344,41553232,5.53,41556212,41558814,41558215,41560869,41582422,8.01,41585423,41588020,41587426,41594960,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/m3KS-20240210-200702_qpeer,2024.02.10,20:07:02,41702137,41704102,41731862,5.5,41734847,41737458,41736851,41742739,41764782,8.06,41767774,41770368,41769773,41775905,41798743,41803053,8.51,False,33.79,nan,31.97,nan,7.11,nan
https://dps.report/FSR2-20240210-201016_qpeer,2024.02.10,20:10:16,41906569,41910004,41938125,5.45,41941129,41943727,41943124,41945691,41967294,8.26,41970285,41972891,41972280,41979130,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/abr7-20240210-201135_qpeer,2024.02.10,20:11:35,42059846,42061534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/x6bI-20240210-201455_qpeer,2024.02.10,20:14:55,42154235,42156325,42184241,5.52,42187237,42189837,42189235,42191682,42213277,8.05,42216270,42218877,42218281,42221203,42242743,42243963,8.99,False,36.75,27.78,32.96,24.33,8.6,7.07
https://dps.report/iQOE-20240210-201733_qpeer,2024.02.10,20:17:33,42351122,42352675,42379770,5.52,42379988,42382587,42384756,42387079,42409756,8.06,42412758,42415344,42414752,42420717,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/DrVq-20240210-202025_qpeer,2024.02.10,20:20:25,42506797,42508442,42536520,5.42,42539502,42542112,42541517,42547435,42568508,7.92,42571511,42574113,42573502,42576561,42599844,42601240,9.22,True,35.36,nan,31.44,nan,8.09,nan
https://dps.report/0Xtf-20240210-202200_qpeer,2024.02.10,20:22:00,42667632,42669709,42698391,4.95,42701392,42703982,42703382,42709321,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/1P83-20240210-202455_qpeer,2024.02.10,20:24:55,42764702,42766309,42795627,5.48,42796543,42799143,42800615,42803234,42825866,7.72,42828861,42831464,42830853,42833783,42858042,42859465,8.43,True,35.59,28.72,31.05,nan,8.07,nan
https://dps.report/EU9P-20240210-202839_qpeer,2024.02.10,20:28:39,42977296,42978986,43007021,5.49,43007023,43009622,43012009,43014543,43038141,7.96,43038142,43040733,43043129,43046105,43070344,43071728,8.94,False,36.13,28.58,30.9,nan,7.79,nan
https://dps.report/M1hb-20240210-205539_qpeer,2024.02.10,20:55:39,44598969,44600684,44628760,5.46,44631758,44634366,44633758,44636563,44657801,8.36,44660798,44663400,44662802,44665522,44687855,44692285,8.96,False,33.37,24.03,28.52,22.41,8.08,10.0
https://dps.report/xdZa-20240210-205831_qpeer,2024.02.10,20:58:31,44817038,44818799,44846916,5.62,44849921,44852518,44851917,44854878,44875913,8.12,44878909,44881510,44880914,44883955,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Mwe7-20240210-205949_qpeer,2024.02.10,20:59:49,44953194,44954913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/DBKh-20240210-210150_qpeer,2024.02.10,21:01:50,45036185,45037868,45066746,4.87,45069742,45072348,45071749,45074717,45096790,7.93,45099790,45102148,45101553,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/jM5h-20240210-210844_qpeer,2024.02.10,21:08:44,45484303,45486150,45515624,4.12,45516498,45519099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Scc5-20240210-211002_qpeer,2024.02.10,21:10:02,45538947,45577820,nan,nan,nan,45575539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/n7hL-20240210-211346_qpeer,2024.02.10,21:13:46,45686345,45689464,45720816,5.41,45723819,45726412,45725815,45728787,45751819,7.77,45754821,45757413,45756822,45759774,45782956,45784417,9.31,True,35.46,26.8,30.4,nan,8.12,nan
https://dps.report/tIBa-20240210-211531_qpeer,2024.02.10,21:15:31,45887093,45889428,45917733,4.85,45920731,45923335,45922734,45925740,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/WNuu-20240210-211814_qpeer,2024.02.10,21:18:14,45963414,45965055,45993178,5.58,45996180,45998774,45998176,46000974,46021701,7.62,46025015,46027626,46026699,46030742,46053155,46054613,8.77,False,35.96,28.96,31.61,nan,7.8,nan
https://dps.report/6Jdh-20240210-211924_qpeer,2024.02.10,21:19:24,46144702,46147621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/HFdj-20240210-212234_qpeer,2024.02.10,21:22:34,46207458,46209183,46237257,5.46,46237258,46239848,46242248,46244772,46268250,7.27,46268251,46270847,46273256,46276417,46300256,46301772,9.11,False,35.46,25.51,29.8,23.02,7.79,7.96
https://dps.report/GZEI-20240210-213047_qpeer,2024.02.10,21:30:47,46774652,46777449,46806730,5.04,46809718,46812327,46811725,46814455,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/g2xF-20240210-213153_qpeer,2024.02.10,21:31:53,46889367,46901765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/jVgJ-20240210-213543_qpeer,2024.02.10,21:35:43,47070445,47074846,47105048,5.18,47105077,47107680,47110043,47112442,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/SomW-20240210-213839_qpeer,2024.02.10,21:38:39,47233830,47235669,47267951,4.59,47270948,47273548,47272946,47275634,47299958,6.57,47299960,47302550,47304708,47311812,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/ABXF-20240210-214121_qpeer,2024.02.10,21:41:21,47352867,47354677,47382745,5.46,47385751,47388343,47387745,47390518,47413153,7.98,47416142,47418750,47418146,47421152,47444113,47445347,9.33,True,35.72,27.83,31.67,27.02,7.08,10.0
https://dps.report/TMW9-20240210-214357_qpeer,2024.02.10,21:43:57,47516464,47518107,47547189,5.45,47550185,47552780,47552180,47554864,47579182,7.43,47579183,47581779,47584188,47588469,47611013,47613623,9.06,False,35.12,nan,32.11,nan,7.8,nan
https://dps.report/ua6z-20240210-214522_qpeer,2024.02.10,21:45:22,47651112,47678307,47707552,4.4,47708503,47675657,47712545,47716191,nan,nan,nan,47711100,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/AEH5-20240210-214808_qpeer,2024.02.10,21:48:08,47753190,47754981,47783143,5.39,47786138,47788737,47788140,47792064,47813219,8.15,47816215,47818822,47818222,47821588,47843513,47844462,9.37,False,36.46,28.32,32.82,26.68,8.59,10.0
https://dps.report/Qsrg-20240211-191618_qpeer,2024.02.11,19:16:18,40287637,40291441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Yvis-20240211-191718_qpeer,2024.02.11,19:17:18,40358039,40362714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/jNEe-20240211-191840_qpeer,2024.02.11,19:18:40,40421014,40422644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/AEpe-20240211-191939_qpeer,2024.02.11,19:19:39,40494125,40495910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/xIXb-20240211-192134_qpeer,2024.02.11,19:21:34,40567564,40569566,40597042,5.09,40597043,40599640,40602028,40604117,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/k4vX-20240211-192300_qpeer,2024.02.11,19:23:00,40688551,40690083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/rx8k-20240211-192353_qpeer,2024.02.11,19:23:53,40758117,40762588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/z665-20240211-192553_qpeer,2024.02.11,19:25:53,40814011,40815648,40843308,5.36,40846318,40848906,40848311,40852487,40874994,7.21,40877988,40880581,40879990,40889461,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/YCRF-20240211-192802_qpeer,2024.02.11,19:28:02,40939153,40941024,40969327,5.42,40972303,40974919,40974313,40981607,41003078,8.19,41006069,41008673,41008058,41014834,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/kEi5-20240211-193104_qpeer,2024.02.11,19:31:04,41068237,41069977,41098160,5.55,41101146,41103737,41103144,41106043,41126789,8.16,41130019,41132639,41131771,41135454,41158861,41160237,9.05,True,35.61,28.66,30.82,nan,8.13,nan
https://dps.report/NAui-20240211-193407_qpeer,2024.02.11,19:34:07,41250993,41254240,41284311,5.45,41285086,41287671,41289315,41291518,41314317,8.14,41315249,41317822,41319293,41322161,41346461,41347697,9.14,False,35.66,27.87,30.05,nan,7.81,nan
https://dps.report/IwC8-20240211-193645_qpeer,2024.02.11,19:36:45,41427234,41429342,41457514,5.51,41460507,41463102,41462496,41464978,41486436,8.38,41489417,41492014,41491414,41494068,41515765,41517142,9.11,True,36.33,nan,31.98,nan,8.11,nan
https://dps.report/SogS-20240211-193928_qpeer,2024.02.11,19:39:28,41582391,41584343,41611508,5.49,41611510,41614101,41616503,41618534,41640514,7.78,41643499,41646105,41645502,41649219,41670664,41672706,9.56,False,34.57,27.2,30.02,nan,8.12,nan
https://dps.report/pGO7-20240211-194139_qpeer,2024.02.11,19:41:39,41772761,41774393,41802417,5.27,41805407,41808022,41807425,41810262,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Wo5O-20240211-194500_qpeer,2024.02.11,19:45:00,41959352,41961067,41988455,5.27,41988457,41991061,41993452,41995427,42018476,7.32,42019349,42021936,42023452,42031648,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/UaEa-20240211-194802_qpeer,2024.02.11,19:48:02,42083790,42085749,42113738,5.57,42116735,42119331,42118722,42121374,42142749,8.1,42145737,42148330,42147736,42152856,42176868,42179297,8.66,True,36.38,27.85,32.3,25.09,7.78,7.38
https://dps.report/TsSA-20240211-195004_qpeer,2024.02.11,19:50:04,42325684,42333484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/YODH-20240211-195119_qpeer,2024.02.11,19:51:19,42378850,42380985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/tIpV-20240211-195305_qpeer,2024.02.11,19:53:05,42461831,42463406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/eVeP-20240211-195548_qpeer,2024.02.11,19:55:48,42555843,42557730,42586044,5.44,42589051,42591658,42591039,42593567,42616056,7.65,42619053,42621652,42621044,42623969,42645272,42646763,9.59,False,35.9,28.21,30.85,nan,7.8,nan
https://dps.report/PipH-20240211-195754_qpeer,2024.02.11,19:57:54,42770199,42772024,42800200,4.57,42803203,42805812,42805197,42810261,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/0SLJ-20240211-200015_qpeer,2024.02.11,20:00:15,42829882,42854562,42883135,5.55,42886115,42851833,42888122,42890807,42912677,7.77,42915682,42888723,42917677,42924282,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/4tOD-20240211-200302_qpeer,2024.02.11,20:03:02,42988926,42990849,43018232,5.5,43018326,43020912,43023232,43025451,43047019,8.37,43049996,43052597,43051994,43054849,43076286,43077643,9.16,False,36.22,28.55,31.17,nan,8.15,nan
https://dps.report/t87a-20240211-200609_qpeer,2024.02.11,20:06:09,43190525,43192257,43220848,5.37,43223832,43226440,43225828,43228609,43249337,8.5,43252319,43254911,43254326,43260920,43282661,43283647,8.63,False,36.67,nan,34.11,nan,8.37,nan
https://dps.report/wAxC-20240211-200919_qpeer,2024.02.11,20:09:19,43375763,43377391,43405433,5.48,43405434,43408048,43410434,43412778,43434444,7.8,43437427,43440034,43439444,43442452,43464596,43465881,9.24,True,35.25,27.23,30.25,nan,7.95,nan
https://dps.report/1JcN-20240211-201111_qpeer,2024.02.11,20:11:11,43542438,43544432,43571605,5.33,43571985,43574589,43576594,43578677,43601914,8.03,43602629,43605237,43606910,43607128,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/bV77-20240211-201201_qpeer,2024.02.11,20:12:01,43643920,43652347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/sx9t-20240211-203706_qpeer,2024.02.11,20:37:06,45037351,45039062,45066373,5.56,45066375,45068968,45071371,45073456,45096246,7.66,45097044,45099640,45101254,45104218,45126459,45127860,9.2,True,35.56,26.98,30.17,nan,8.15,nan
https://dps.report/toLh-20240211-203927_qpeer,2024.02.11,20:39:27,45206930,45208787,45236294,5.49,45236295,45238901,45241287,45243251,45265243,7.99,45268254,45270871,45270251,45273058,45297671,45298918,7.05,False,nan,nan,nan,nan,nan,nan
https://dps.report/GBim-20240211-204226_qpeer,2024.02.11,20:42:26,45339615,45342496,45370465,5.52,45370467,45373040,45375456,45378101,45400495,8.06,45403488,45406100,45405486,45410857,45432661,45434113,9.58,True,34.45,24.26,29.23,20.3,8.12,7.95
https://dps.report/xzVN-20240211-204601_qpeer,2024.02.11,20:46:01,45596566,45598454,45625812,5.51,45628809,45631404,45630810,45633338,45654331,8.19,45657318,45659911,45659324,45666488,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/zqD8-20240211-204753_qpeer,2024.02.11,20:47:53,45739247,45742781,45770369,5.37,45770371,45772963,45775350,45777254,45799908,7.98,45799909,45802481,45804876,45808818,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/RJtz-20240211-205247_qpeer,2024.02.11,20:52:47,45965250,45969093,45996408,5.58,45996410,45999001,46001402,46003405,46026800,7.41,46026801,46029401,46031807,46034689,46056477,46057619,9.45,False,36.21,25.01,30.02,22.09,7.87,7.95
https://dps.report/L1bC-20240211-205454_qpeer,2024.02.11,20:54:54,46162381,46164081,46191756,5.3,46194742,46197357,46196750,46199313,46221357,7.85,46222349,46224958,46226356,46230448,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/AAkr-20240211-205908_qpeer,2024.02.11,20:59:08,46355879,46357597,46384806,5.58,46385206,46387789,46389805,46391673,46414484,7.62,46417482,46420094,46419467,46423202,46444461,46445675,9.49,False,36.53,27.43,31.95,23.63,8.58,7.96
https://dps.report/v61V-20240211-210209_qpeer,2024.02.11,21:02:09,46565409,46568560,46596753,5.54,46599766,46602347,46601741,46604521,46626107,7.99,46629112,46631728,46631106,46633928,46657270,46661629,8.4,False,nan,nan,nan,nan,nan,nan
https://dps.report/FmbC-20240211-210247_qpeer,2024.02.11,21:02:47,46689346,46694807,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,False,nan,nan,nan,nan,0.0,0.0
https://dps.report/dUit-20240211-210620_qpeer,2024.02.11,21:06:20,46747249,46748914,46777081,5.26,46780074,46782667,46782065,46784522,46805995,7.83,46808992,46811574,46810986,46813642,46837165,46839147,9.22,True,34.73,23.66,28.73,19.15,8.06,7.95
https://dps.report/tbbw-20240211-211505_qpeer,2024.02.11,21:15:05,47319363,47321437,47349036,5.52,47349039,47351621,47354022,47355953,47377843,8.09,47380811,47383424,47382813,47385799,47409965,47411222,8.32,False,35.58,28.29,30.2,nan,7.8,nan
https://dps.report/R1e9-20240211-211843_qpeer,2024.02.11,21:18:43,47522694,47524426,47552073,5.38,47555049,47557665,47557059,47559627,47582676,7.46,47583633,47586216,47587657,47590500,47613963,47615908,8.82,True,35.92,28.28,30.55,nan,8.08,nan
https://dps.report/3t84-20240211-212101_qpeer,2024.02.11,21:21:01,47700626,47702309,47729778,5.3,47729779,47732388,47734772,47737023,47758607,7.61,47761621,47764231,47763625,47766588,47794861,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/mReU-20240211-212441_qpeer,2024.02.11,21:24:41,47860067,47861495,47890949,5.2,47891554,47894138,47895930,47898231,47924191,7.41,47924193,47926774,47929173,47934152,47956859,47958289,8.93,False,35.76,28.06,30.92,19.41,8.12,3.35
https://dps.report/TcRo-20240211-212757_qpeer,2024.02.11,21:27:57,48075631,48077954,48105247,5.52,48105314,48107880,48110248,48112223,48133925,7.83,48136922,48139530,48138935,48141792,48166274,48167666,7.97,True,36.04,28.55,31.03,nan,8.08,nan
https://dps.report/08Cg-20240211-213054_qpeer,2024.02.11,21:30:54,48257184,48259097,48286722,5.58,48289719,48292334,48291728,48294429,48316502,7.23,48319480,48322096,48321479,48323879,48347867,48349813,8.86,False,36.0,27.54,30.44,nan,8.01,nan
https://dps.report/Qibf-20240214-201116_qpeer,2024.02.14,20:11:16,387645377,387647421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan
https://dps.report/Itwn-20240214-201404_qpeer,2024.02.14,20:14:04,387721056,387724707,387752665,5.53,387752667,387755253,387757657,387760426,387782699,8.14,387785695,387788292,387787696,387792264,387819764,387821214,6.97,True,36.99,nan,36.21,nan,7.54,nan
https://dps.report/sZFz-20240214-201634_qpeer,2024.02.14,20:16:34,387862821,387887819,387915142,5.54,387915253,387884937,387920135,387922263,387944946,8.06,387945690,387917855,387949937,387954981,387978063,387979536,7.54,False,35.76,nan,33.73,nan,7.07,nan
https://dps.report/GyWd-20240214-201938_qpeer,2024.02.14,20:19:38,388062573,388064220,388092454,5.48,388095451,388098056,388097454,388099856,388121095,7.66,388124086,388126694,388126090,388129218,388152064,388153252,8.92,True,35.44,28.58,30.45,nan,8.16,nan
https://dps.report/roKG-20240214-202245_qpeer,2024.02.14,20:22:45,388227140,388230336,388258094,5.55,388258095,388260686,388263097,388265137,388287539,8.12,388290530,388293133,388292529,388295342,388317162,388318772,9.61,False,35.61,27.46,30.33,nan,8.14,nan
https://dps.report/9DkJ-20240214-202547_qpeer,2024.02.14,20:25:47,388410656,388412212,388440456,5.44,388443454,388446044,388445448,388447976,388468614,8.36,388471652,388474259,388473607,388479455,388501563,388503054,9.33,True,35.73,27.87,30.62,nan,8.11,nan
